city,state_name,lat,lng,id
Colburn,Indiana,40.5188,-86.7122,1840024299
Argonne,Wisconsin,45.6582,-88.8777,1840025284
Beaver,Alaska,66.383,-147.3219,1840023432
East Verde Estates,Arizona,34.2983,-111.3645,1840075337
Popejoy,Iowa,42.5938,-93.4278,1840009086
Sundown,Missouri,36.5645,-92.6418,1840025752
Buckhorn,Kentucky,37.3461,-83.4695,1840013245
Coburn,Pennsylvania,40.8653,-77.4634,1840005156
Eagle Creek Colony,Montana,48.7021,-111.2031,1840147492
Anvik,Alaska,62.6541,-160.214,1840023444
Clitherall,Minnesota,46.2743,-95.631,1840006650
Arrowhead Lake,New Jersey,39.4757,-75.3174,1840148225
Mount Moriah,Missouri,40.3293,-93.7971,1840009421
Tonyville,California,36.2474,-119.0903,1840024882
Volant,Pennsylvania,41.1132,-80.2589,1840000941
Rives,Missouri,36.0945,-90.0115,1840010902
Ivan,Arkansas,33.9019,-92.4332,1840027743
La Cueva,New Mexico,35.8694,-106.6485,1840138523
Antimony,Utah,38.103,-111.9823,1840021523
Alleghany,California,39.4666,-120.8411,1840022445
West Union,Minnesota,45.7965,-95.0925,1840009982
Crystal Rock,Ohio,41.4476,-82.8422,1840026308
Kennedy Meadows,California,36.0076,-118.1099,1840042238
Vining,Kansas,39.5674,-97.2937,1840010550
Daniel,Wyoming,42.8657,-110.0766,1840018659
Fenwick,West Virginia,38.2287,-80.5803,1840025668
Blawenburg,New Jersey,40.4056,-74.6971,1840024272
Dotyville,Oklahoma,36.8515,-94.9098,1840018982
Russellville,Illinois,38.8189,-87.53,1840012832
Mosby,Missouri,39.3165,-94.3094,1840008500
Cogswell,North Dakota,46.107,-97.7842,1840001984
Neville,Ohio,38.8123,-84.2115,1840012708
Tamarack,Minnesota,46.6529,-93.125,1840008841
Brady,Montana,48.0279,-111.8441,1840023770
Ute Park,New Mexico,36.5467,-105.1038,1840026913
Smithville,Arkansas,36.0799,-91.3027,1840017734
Alicia,Arkansas,35.8929,-91.0835,1840015326
Omaha,Arkansas,36.4583,-93.191,1840016085
Kasaan,Alaska,55.5572,-132.4136,1840023522
Bruno,Nebraska,41.283,-96.9607,1840010270
Brooklyn Heights,Missouri,37.1694,-94.3856,1840009914
Teterboro,New Jersey,40.858,-74.0594,1840000919
Bejou,Minnesota,47.4429,-95.9727,1840006616
Willowbrook,Kansas,38.1012,-97.9919,1840010832
Brock,Nebraska,40.4804,-95.9601,1840010432
Downieville,California,39.5701,-120.8213,1840024376
Axis,Alabama,30.9309,-88.018,1840025979
Hungerford,Texas,29.404,-96.0837,1840018271
Winterhaven,California,32.7372,-114.6378,1840019377
Alexandria,Nebraska,40.2475,-97.3878,1840010475
Bow Valley,Nebraska,42.7154,-97.2521,1840024091
Clappertown,Pennsylvania,40.4029,-78.2779,1840098817
Big Stone Colony,Montana,47.4001,-111.2092,1840151931
Nara Visa,New Mexico,35.6068,-103.1043,1840024944
Pulaski,Ohio,41.5108,-84.5079,1840026277
Twin Lakes,California,38.1695,-119.3422,1840153147
Hudson,Kansas,38.1049,-98.6609,1840007526
Baldwin Park,Missouri,38.7938,-94.2465,1840012840
California,Kentucky,38.9184,-84.2636,1840013165
Pisek,North Dakota,48.3107,-97.7104,1840000086
Red Banks,Mississippi,34.8347,-89.5634,1840032408
Ringgold,Maryland,39.7092,-77.5688,1840024410
Brownington,Missouri,38.2453,-93.7227,1840009798
Alleene,Arkansas,33.7648,-94.2622,1840003901
Jamestown,South Carolina,33.2858,-79.6945,1840016862
Comstock,Nebraska,41.5572,-99.243,1840011469
Belvidere,Tennessee,35.1281,-86.1881,1840036009
Luray,South Carolina,32.8142,-81.2403,1840016923
Lowgap,North Carolina,36.5231,-80.8671,1840025761
Sarahsville,Ohio,39.8075,-81.4693,1840012466
Belmore,Ohio,41.1548,-83.9417,1840011747
Pyatt,Arkansas,36.2509,-92.8443,1840017715
Cherokee,California,39.6514,-121.5345,1840025565
Formoso,Kansas,39.7784,-97.9927,1840008408
Mineola,Iowa,41.1414,-95.6947,1840024207
Rowena,South Dakota,43.5191,-96.5561,1840035899
Moccasin,Arizona,36.9099,-112.7546,1840023183
Bryce,Arizona,32.9258,-109.8229,1840022956
Lakeside Village,Oklahoma,34.8003,-98.3809,1840096444
Mehan,Oklahoma,36.0457,-96.9401,1840096456
Prathersville,Missouri,39.3153,-94.2738,1840012675
Tippecanoe,Ohio,40.2737,-81.2812,1840026522
Olowalu,Hawaii,20.8222,-156.6169,1840025209
Seconsett Island,Massachusetts,41.5662,-70.5123,1840031251
Whitewater,Missouri,37.2368,-89.7978,1840010860
Prospect,Tennessee,35.0219,-86.999,1840142423
Springerton,Illinois,38.1786,-88.3548,1840012928
Odessa,Nebraska,40.6991,-99.2544,1840025537
Peaceful Village,Missouri,38.467,-90.5427,1840042195
Mount Auburn,Indiana,39.8123,-85.1905,1840009497
Stockholm,Wisconsin,44.4852,-92.2633,1840002350
Colona,Colorado,38.3276,-107.7793,1840024695
Marseilles,Ohio,40.7011,-83.3924,1840011887
Lone Oak,Georgia,33.1723,-84.8173,1840016898
Rocky Mound,Texas,33.029,-95.029,1840022036
Dixon,Nebraska,42.4155,-96.9948,1840011095
Hamilton,Iowa,41.1705,-92.9041,1840007115
Edmond,Kansas,39.6272,-99.8199,1840008420
Alderpoint,California,40.1613,-123.6158,1840009839
Falcon Mesa,Texas,26.8706,-99.2907,1840018299
Kingston,Nevada,39.2101,-117.0679,1840024246
Bloomingville,Ohio,41.3554,-82.7299,1840094066
Fidelis,Florida,30.9343,-87.0245,1840027008
Fort Klamath,Oregon,42.7048,-121.9943,1840034770
Olean,Missouri,38.4103,-92.53,1840009816
Carter,Montana,47.7812,-110.94,1840017320
Las Lomitas,Texas,27.3378,-98.6629,1840037056
Weston,Iowa,41.3423,-95.7448,1840024148
Johannesburg,California,35.3719,-117.6419,1840017801
Box Canyon,Texas,29.5335,-101.1586,1840040654
Floyd,New Mexico,34.2288,-103.5526,1840022839
Jacksonburg,West Virginia,39.5304,-80.6404,1840025591
Oxbow,New York,44.2893,-75.6262,1840023983
Caddo Gap,Arkansas,34.4025,-93.6179,1840003895
Cuartelez,New Mexico,35.9929,-106.0196,1840074353
Graham,Alabama,33.4552,-85.323,1840022971
Erin Springs,Oklahoma,34.8112,-97.6056,1840021857
Kenilworth,Utah,39.6803,-110.8146,1840024371
Buchanan,Tennessee,36.434,-88.2027,1840144146
Clifton Hill,Missouri,39.4387,-92.6642,1840007339
Dante,South Dakota,43.0399,-98.1856,1840000353
Romeville,Louisiana,30.0676,-90.8341,1840025129
Crescent Mills,California,40.1008,-120.9217,1840017508
Gold Mountain,California,39.7613,-120.5191,1840038257
Clontarf,Minnesota,45.377,-95.677,1840006724
Bogota,Tennessee,36.162,-89.439,1840036011
Calzada,Puerto Rico,18.0054,-66.564,1630035697
Byron,Nebraska,40.0048,-97.7686,1840010472
West Line,Missouri,38.6359,-94.5869,1840012842
Homewood,Pennsylvania,40.8133,-80.3294,1840003584
Bandana,Kentucky,37.1447,-88.9418,1840026878
Emington,Illinois,40.9693,-88.3578,1840011784
Mound City,South Dakota,45.7262,-100.0688,1840000260
Garrison,Montana,46.5259,-112.8205,1840017353
Quamba,Minnesota,45.9155,-93.1752,1840008870
Cornucopia,Wisconsin,46.8566,-91.1082,1840026067
San Pedro,New Mexico,35.228,-106.1848,1840024916
Odin,Kansas,38.5654,-98.6087,1840026734
Townsend,Wisconsin,45.3241,-88.5904,1840025315
Ralston,Iowa,42.0418,-94.6293,1840009163
Utica,Kansas,38.6427,-100.1698,1840010774
McClave,Colorado,38.1315,-102.8504,1840028502
Hannasville,Pennsylvania,41.4716,-79.9311,1840024143
Viola,Idaho,46.8389,-117.0189,1840050925
Providence,Alabama,32.3424,-87.7761,1840018105
Burchard,Nebraska,40.1493,-96.3488,1840010493
New Middletown,Indiana,38.1644,-86.0508,1840009826
Tecolote,New Mexico,35.4604,-105.2842,1840138606
Mobeetie,Texas,35.5291,-100.4394,1840020432
Malcolm,Alabama,31.1946,-88.0016,1840025961
Peak,South Carolina,34.2363,-81.3288,1840016634
Lake Tomahawk,Wisconsin,45.811,-89.5873,1840025292
Sunland Estates,Washington,47.074,-120.0284,1840148425
Norcross,Minnesota,45.8687,-96.1964,1840007767
Mertens,Texas,32.0588,-96.8937,1840023101
Blackburn,Oklahoma,36.3731,-96.5965,1840021655
Sylvarena,Mississippi,32.0144,-89.3818,1840018133
Ratamosa,Texas,26.2006,-97.8445,1840037075
Why,Arizona,32.259,-112.7307,1840023082
Daisy,Arkansas,34.2349,-93.7405,1840016691
Argenta,Montana,45.2788,-112.8607,1840078394
Blakeslee,Ohio,41.5243,-84.7309,1840011518
Kickapoo Site 1,Kansas,39.7145,-95.6484,1840039292
Istachatta,Florida,28.6634,-82.2726,1840014103
Pence,Wisconsin,46.4104,-90.2695,1840025272
Glen Allen,Missouri,37.3171,-90.0282,1840032057
Harmon,Illinois,41.7194,-89.556,1840011427
Mackey,Indiana,38.2518,-87.3914,1840009802
McIntire,Iowa,43.436,-92.5936,1840007970
Macksburg,Iowa,41.2147,-94.1851,1840009288
Gum Springs,Arkansas,34.0639,-93.0957,1840016692
Houghton,Iowa,40.7836,-91.61,1840007204
Whiteside,Missouri,39.1842,-91.0168,1840012732
Glasgow,Pennsylvania,40.6444,-80.508,1840001024
Canaan,Indiana,38.8661,-85.2996,1840025647
Alpine,Arkansas,34.2268,-93.3783,1840027635
Toyah,Texas,31.3125,-103.7946,1840023113
Earl,Oklahoma,34.2033,-96.8893,1840096403
Genola,Minnesota,45.9653,-94.1129,1840007757
Eastabuchie,Mississippi,31.4335,-89.2847,1840074118
Uncertain,Texas,32.7064,-94.1269,1840022072
Barronett,Wisconsin,45.6363,-91.9942,1840025301
Jones Mills,Arkansas,34.4427,-92.8923,1840039467
Cylinder,Iowa,43.0902,-94.5513,1840006881
Trona,California,35.815,-117.3449,1840076398
Maiden Rock,Wisconsin,44.5659,-92.3082,1840002286
Panola,Oklahoma,34.9273,-95.2099,1840034475
Twin Lakes,Washington,48.2622,-118.3591,1840042118
Maxbass,North Dakota,48.7225,-101.1426,1840000008
Verona,North Dakota,46.3626,-98.0771,1840000214
Agenda,Kansas,39.7066,-97.4322,1840007283
Pawleys Island,South Carolina,33.4269,-79.1246,1840016814
Pena,Texas,26.4155,-98.97,1840041420
Goodwin,South Dakota,44.8775,-96.8497,1840002276
Pleasant Plain,Iowa,41.1472,-91.8596,1840009335
High Bridge,Kentucky,37.8299,-84.7096,1840026799
Driftwood,Texas,30.133,-98.0373,1840027023
Bug Tussle,Oklahoma,35.0293,-95.6836,1840096372
Bartow,West Virginia,38.5422,-79.7859,1840025650
Putnam,Texas,32.3703,-99.1955,1840022099
Nimrod,Minnesota,46.6375,-94.8805,1840007735
Florence,Indiana,38.7837,-84.9236,1840025646
Derby,Iowa,40.9303,-93.4565,1840007151
Squaw Lake,Minnesota,47.6276,-94.1381,1840008830
Gove City,Kansas,38.9595,-100.4871,1840073792
Bairdstown,Ohio,41.1712,-83.6073,1840011546
Radar Base,Texas,28.8568,-100.5336,1840073266
West Middletown,Pennsylvania,40.2432,-80.4253,1840003670
Bowring,Oklahoma,36.879,-96.1202,1840034418
Fairview,South Dakota,43.2221,-96.4876,1840002844
Milfay,Oklahoma,35.7518,-96.5592,1840096460
Dolliver,Iowa,43.4636,-94.6142,1840006852
Taylors Island,Maryland,38.4734,-76.3128,1840026731
Tumacacori-Carmen,Arizona,31.5771,-111.0468,1840074659
Windom,Kansas,38.3841,-97.9102,1840010784
St. Clement,Missouri,39.2829,-91.2098,1840026644
Lago,Texas,26.0885,-97.6132,1840037052
Orchard,Iowa,43.2276,-92.776,1840009031
Shell,Wyoming,44.5346,-107.7844,1840026119
Hat Creek,California,40.8101,-121.4809,1840028323
Adamsville,Pennsylvania,41.5111,-80.3716,1840004802
Eagle Lake,Illinois,41.3702,-87.5552,1840148508
Frisbee,Missouri,36.3516,-90.0299,1840076294
Wolf Summit,West Virginia,39.2822,-80.462,1840025616
Fellows,California,35.178,-119.5472,1840017816
Grand View,Wisconsin,46.368,-91.1036,1840026069
Pilot Point,Alaska,57.5585,-157.6798,1840000190
Dellrose,Tennessee,35.1159,-86.8036,1840110768
Eagle,Michigan,42.8098,-84.7909,1840011022
New Pine Creek,Oregon,42.0014,-120.3043,1840140052
Nogal,New Mexico,33.5382,-105.7119,1840025029
Slana,Alaska,62.6294,-143.567,1840023399
Northwest Stanwood,Washington,48.2624,-122.3501,1840042009
East Burke,Vermont,44.5875,-71.9403,1840025347
Elk Falls,Kansas,37.3733,-96.1934,1840008732
Blue Springs,Alabama,31.6635,-85.5035,1840015839
Epping,North Dakota,48.2817,-103.3579,1840000055
West York,Illinois,39.1689,-87.673,1840024531
Cowlington,Oklahoma,35.3105,-94.7878,1840021794
Tuskahoma,Oklahoma,34.6272,-95.2779,1840026971
Arispe,Iowa,40.9484,-94.2192,1840007160
Pawnee,Texas,28.6483,-98.0083,1840019693
Outlook,Montana,48.8888,-104.7849,1840022281
Toronto,Iowa,41.903,-90.8629,1840010160
Palo Verde,California,33.4278,-114.7272,1840019373
Woodloch,Texas,30.2173,-95.4132,1840023141
Black Hawk,Colorado,39.8043,-105.495,1840018787
Kildare,Oklahoma,36.8085,-97.0499,1840021615
H. Cuellar Estates,Texas,26.5611,-99.1258,1840040845
Wiota,Iowa,41.4007,-94.8872,1840010266
McCaskill,Arkansas,33.9187,-93.6417,1840016759
Herbster,Wisconsin,46.8422,-91.2419,1840026070
Benedict,Kansas,37.6269,-95.7433,1840007589
Ulmer,South Carolina,33.0987,-81.208,1840016906
New Trier,Minnesota,44.6038,-92.9329,1840007856
Lebanon,South Dakota,45.0688,-99.7664,1840002116
Lawrence Creek,Oklahoma,36.0838,-96.4267,1840021695
Wentworth,Missouri,36.9932,-94.0756,1840013050
Bache,Oklahoma,34.8942,-95.6506,1840140982
Belleair Shore,Florida,27.9173,-82.8455,1840028633
Schuyler Lake,New York,42.7786,-75.0335,1840033955
Marietta,Texas,33.1735,-94.5425,1840023008
Bivalve,Maryland,38.3054,-75.8847,1840024665
Melvina,Wisconsin,43.8024,-90.7815,1840002572
Bald Eagle,Pennsylvania,40.7262,-78.1902,1840153032
Douglas,North Dakota,47.8579,-101.5018,1840000050
Chelsea,Wisconsin,45.2927,-90.3054,1840025307
Fluvanna,Texas,32.8833,-101.1415,1840112485
Horace,Kansas,38.4769,-101.7905,1840007478
Gunn City,Missouri,38.6659,-94.164,1840012841
Home,Kansas,39.8415,-96.5199,1840026603
Kimbolton,Ohio,40.1507,-81.5758,1840026544
Plum Branch,South Carolina,33.8482,-82.2587,1840016753
Drasco,Arkansas,35.6338,-91.9418,1840040410
Germantown,Kentucky,38.6559,-83.9643,1840013177
Needham,Alabama,31.987,-88.3366,1840017018
Henry,Nebraska,41.998,-104.0461,1840011392
Bishop Hill,Illinois,41.1998,-90.1175,1840011585
Jeisyville,Illinois,39.5792,-89.408,1840012543
Pine Grove,Washington,48.6501,-118.6839,1840043279
Kendrick,Oklahoma,35.7853,-96.7755,1840021713
Marcelline,Illinois,40.1185,-91.3683,1840051401
Catarina,Texas,28.3499,-99.6161,1840018287
Mentor,Kansas,38.7407,-97.5979,1840030246
Tallapoosa,Missouri,36.5061,-89.817,1840009940
White Earth,North Dakota,48.3799,-102.7718,1840001877
Lucien,Oklahoma,36.2747,-97.4551,1840026926
Georgetown,Arkansas,35.1267,-91.4539,1840016341
Riverton,Nebraska,40.0897,-98.7597,1840012266
Bear Valley,California,37.5697,-120.1199,1840137638
Yale,Illinois,39.1203,-88.0246,1840012762
Bentley,Oklahoma,34.2174,-96.0797,1840096364
Realitos,Texas,27.4454,-98.5303,1840019711
Tobias,Nebraska,40.4185,-97.3367,1840012058
Cooke City,Montana,45.0187,-109.9119,1840023883
Government Camp,Oregon,45.3022,-121.7527,1840023908
Maxville,Montana,46.476,-113.2355,1840023861
Goodsprings,Nevada,35.8319,-115.4352,1840017687
Oto,Iowa,42.2821,-95.8944,1840009108
Kohls Ranch,Arizona,34.321,-111.0838,1840022865
Amanda Park,Washington,47.4532,-123.9194,1840023816
Arrow Point,Missouri,36.544,-93.6223,1840013054
Brandon,Montana,45.466,-112.1339,1840077913
Cale,Arkansas,33.6278,-93.235,1840015652
Chester,Arkansas,35.6778,-94.1778,1840016300
Baring,Missouri,40.2447,-92.2059,1840007253
Mutual,Ohio,40.0795,-83.6368,1840012335
Moffat,Colorado,38.0027,-105.9065,1840022516
Manor,Georgia,31.1044,-82.5665,1840029152
Hidalgo,Illinois,39.1559,-88.1491,1840012758
Lasana,Texas,26.2585,-97.695,1840037055
Covel,West Virginia,37.4907,-81.3195,1840038235
Live Oak,South Carolina,34.056,-78.9397,1840106996
Hazel Green,Kentucky,37.7999,-83.4173,1840026812
Bock,Minnesota,45.7845,-93.5528,1840006674
Starkville,Colorado,37.1169,-104.5231,1840022546
Oak Ridge,Louisiana,32.6244,-91.7731,1840018076
Shellytown,Pennsylvania,40.4091,-78.2105,1840101223
National,Maryland,39.6111,-78.9401,1840031379
Black Springs,Arkansas,34.4607,-93.7123,1840015546
Cougar,Washington,46.0493,-122.3034,1840037758
Tennessee,Illinois,40.4114,-90.8363,1840012114
Vance,South Carolina,33.4365,-80.4201,1840016824
New Pine Creek,California,41.9872,-120.3009,1840137757
Lowell Point,Alaska,60.0629,-149.4898,1840023656
Evergreen,Missouri,37.5486,-92.5961,1840012982
Hamlin,Kansas,39.9156,-95.6275,1840007295
Mooresville,Alabama,34.6257,-86.8802,1840016510
Moundville,Missouri,37.7646,-94.451,1840009861
Old Appleton,Missouri,37.5939,-89.7108,1840009891
Websters Crossing,New York,42.6662,-77.6367,1840024085
Pine Grove,Oregon,45.1135,-121.3553,1840018562
Lamy,New Mexico,35.4854,-105.8863,1840017776
Simpson,Kansas,39.386,-97.934,1840009581
Babcock,Wisconsin,44.3044,-90.1076,1840025356
Manchester,Kansas,39.0933,-97.3201,1840009703
Guilford,Missouri,40.1685,-94.7358,1840010417
Trego,Wisconsin,45.9048,-91.8287,1840025283
Ten Broeck,Kentucky,38.2976,-85.5807,1840030810
Jovista,California,35.794,-119.1896,1840129896
Nielsville,Minnesota,47.5293,-96.8157,1840007707
Marietta,Illinois,40.4995,-90.3931,1840012016
Landess,Indiana,40.6126,-85.5592,1840024292
Triumph,Illinois,41.4994,-89.0199,1840029832
Meadow Acres,Wyoming,42.8593,-106.0953,1840038433
Rothville,Missouri,39.6539,-93.0635,1840012576
Big Arm,Montana,47.7936,-114.2701,1840017331
Bickleton,Washington,46.0056,-120.3081,1840017400
Codell,Kansas,39.1954,-99.1702,1840030150
Skanee,Michigan,46.8789,-88.204,1840071273
Dell City,Texas,31.9349,-105.1998,1840019522
Wheaton,Kansas,39.502,-96.3189,1840010636
Dougherty,Iowa,42.922,-93.0361,1840006877
La Carla,Texas,26.4354,-98.7406,1840040894
Olivet,South Dakota,43.243,-97.6747,1840000360
Prosser,Nebraska,40.6877,-98.5777,1840012040
Detroit,Kansas,38.936,-97.1269,1840024537
Westdale,Texas,27.9657,-97.9937,1840037086
Martin,Nebraska,41.2581,-101.7091,1840024162
Sarben,Nebraska,41.1662,-101.3043,1840024164
Rimini,Montana,46.4919,-112.2496,1840078483
Alsea,Oregon,44.3815,-123.5958,1840023949
Dorchester,New Jersey,39.2711,-74.9729,1840080692
McKay,Oregon,45.4923,-118.6842,1840097737
Brenton,West Virginia,37.6004,-81.6351,1840038221
Bluff Dale,Texas,32.3497,-98.0249,1840036178
Rock,Kansas,37.4417,-97.007,1840030103
Gray,Iowa,41.8417,-94.9859,1840008165
Barstow,Illinois,41.5162,-90.3566,1840051001
Slate Springs,Mississippi,33.7417,-89.3752,1840036330
North Hurley,New Mexico,32.7198,-108.1285,1840025074
Cave Spring,Oklahoma,35.7292,-94.7577,1840153113
Ramona,Kansas,38.5979,-97.0637,1840009663
Chitina,Alaska,61.5276,-144.2991,1840023394
Sunny Slopes,California,37.5693,-118.6758,1840076293
Zurich,Kansas,39.2322,-99.4347,1840010629
Rossie,Iowa,43.0137,-95.1886,1840009059
Guion,Arkansas,35.9269,-91.9389,1840016128
Vivian,South Dakota,43.9273,-100.3011,1840006796
La Minita,Texas,26.5024,-99.0735,1840040951
Sleetmute,Alaska,61.6516,-157.1251,1840023346
Severance,Kansas,39.7668,-95.2492,1840009516
Cambridge,Kansas,37.3177,-96.6673,1840007605
Belmar,Nebraska,41.3055,-101.9347,1840024159
Havana,North Dakota,45.9517,-97.6185,1840000247
Pritchett,Colorado,37.3701,-102.8588,1840021556
Livonia,Indiana,38.5549,-86.2777,1840009793
St. Charles,Virginia,36.8052,-83.0575,1840006536
Spruce Pine,Alabama,34.3928,-87.7294,1840025850
West Havre,Montana,48.5471,-109.731,1840032842
Nolic,Arizona,32.0341,-111.9549,1840023074
Hallowell,Kansas,37.1733,-95.0027,1840058005
Keddie,California,40.0059,-120.9523,1840017523
Glen,Montana,45.4789,-112.6918,1840032605
Gough,Georgia,33.088,-82.2286,1840029259
Bon Air,Alabama,33.2621,-86.3319,1840015699
Evansville,Arkansas,35.7924,-94.4911,1840001740
Theba,Arizona,32.9181,-112.8903,1840022925
Percival,Iowa,40.7513,-95.8133,1840024258
Maxatawny,Pennsylvania,40.5413,-75.6919,1840153016
Valencia,New Mexico,35.578,-105.7908,1840153134
Cora,Wyoming,42.9576,-109.9916,1840017447
Hilltown,Virginia,36.729,-80.9822,1840117712
Reynolds,Nebraska,40.0598,-97.3359,1840012290
Patmos,Arkansas,33.5112,-93.5679,1840016764
Hallett,Oklahoma,36.2319,-96.5679,1840021657
Valentine,Texas,30.5886,-104.4953,1840023133
Dukedom,Tennessee,36.4949,-88.7163,1840144197
Macon,North Carolina,36.4396,-78.0839,1840016036
Dundee,Minnesota,43.844,-95.4666,1840007926
Ridgeville,Alabama,34.0569,-86.1029,1840017966
Kanauga,Ohio,38.8411,-82.1495,1840026700
Fort Ripley,Minnesota,46.169,-94.363,1840007738
Crookston,Nebraska,42.9263,-100.7534,1840011040
Beltrami,Minnesota,47.5425,-96.527,1840006605
Opheim,Montana,48.8571,-106.4084,1840022267
Diomede,Alaska,65.7536,-168.9219,1840023505
Proberta,California,40.0761,-122.1776,1840026516
Edinburg,Missouri,40.0811,-93.6898,1840025560
Normanna,Texas,28.5277,-97.7831,1840023253
Las Nutrias,New Mexico,34.4699,-106.7708,1840025012
Harbine,Nebraska,40.1916,-96.9743,1840012284
Galesburg,Kansas,37.4721,-95.3563,1840008723
Mount Eagle,Pennsylvania,40.9799,-77.7058,1840035111
Rutledge,Missouri,40.3139,-92.0876,1840010404
Deer Lick,Oklahoma,36.4595,-94.7468,1840040357
Kathryn,North Dakota,46.6812,-97.9704,1840000163
Vining,Iowa,41.991,-92.3873,1840010129
Coney Island,Missouri,36.593,-93.3972,1840013052
